employee_id,age,gender,education_level,marital_status,tenure,job_role,department,salary,work_location,performance_rating,projects_completed,training_hours,promotions,overtime_hours,satisfaction_level,work_life_balance,average_monthly_hours_worked,absenteeism,distance_from_home,manager_feedback_score,churn
E04115,47,Female,Master's,Single,0,Developer,IT,74793.00,On-site,5.0,43,88,0,16,0.24,NULL,289,19,21.00,6.1,0
E04116,51,Male,Master's,Divorced,14,Developer,HR,110433.00,On-site,2.0,10,48,0,12,0.39,NULL,257,19,43.00,4.6,0
E04117,34,Male,High School,Divorced,2,Manager,HR,132257.00,On-site,1.0,32,90,0,27,0.73,NULL,183,4,33.00,8.5,1
E04118,34,Male,Master's,Married,0,Manager,IT,32611.00,On-site,5.0,27,15,0,40,0.07,NULL,296,12,41.00,6.3,0
E04119,23,Male,Bachelor's,Single,6,Developer,HR,126517.00,On-site,4.0,10,22,0,21,0.28,NULL,214,16,6.00,2.5,1
E04120,58,Female,Bachelor's,Single,4,Analyst,IT,78429.00,On-site,2.0,38,25,0,13,0.56,NULL,265,18,20.00,7.3,0
E04121,59,Male,Master's,Single,11,Developer,Sales,88053.00,Remote,2.0,30,78,0,42,0.70,NULL,289,15,49.00,5.9,1
E04122,23,Male,Master's,Married,3,Analyst,Sales,119813.00,Remote,4.0,29,25,0,18,0.44,NULL,253,2,23.00,6.1,1
E04123,57,Male,Master's,Single,13,Analyst,IT,130110.00,On-site,2.0,21,24,1,36,0.87,NULL,245,0,20.00,7.2,0
E04124,47,Female,Master's,Married,6,Developer,Sales,31653.00,Remote,5.0,7,41,0,0,0.58,NULL,185,5,35.00,6.0,0
E04125,32,Female,Bachelor's,Married,8,Developer,IT,64236.00,Hybrid,3.0,46,74,0,29,0.65,NULL,250,3,21.00,1.0,0
E04126,29,Female,Bachelor's,Single,5,Developer,IT,79440.00,Remote,1.0,2,76,1,37,0.27,NULL,266,13,49.00,2.1,0
E04127,43,Female,Bachelor's,Married,13,Analyst,IT,96940.00,Remote,3.0,18,43,0,35,0.33,NULL,241,6,2.00,6.6,0
E04128,41,Male,Bachelor's,Single,8,Analyst,HR,81595.00,On-site,2.0,21,0,0,41,0.04,NULL,182,17,36.00,4.6,1
E04129,29,Male,Bachelor's,Married,5,Developer,IT,146733.00,Hybrid,4.0,37,35,0,3,0.08,NULL,240,7,10.00,4.0,0
E04130,50,Male,Master's,Single,9,Developer,IT,132686.00,On-site,2.0,2,94,0,16,0.96,NULL,172,13,39.00,1.5,0
E04131,47,Female,Bachelor's,Single,8,Developer,Sales,143634.00,Remote,2.0,21,21,1,0,0.55,NULL,257,7,43.00,8.6,0
E04132,51,Female,Master's,Single,5,Sales,Marketing,98129.00,On-site,2.0,12,99,1,27,0.12,NULL,275,2,33.00,1.1,1
E04133,38,Female,Master's,Divorced,13,Manager,HR,75087.00,On-site,1.0,48,4,0,16,0.31,NULL,222,5,25.00,4.3,0
E04134,41,Female,High School,Married,8,Sales,HR,92998.00,On-site,2.0,32,18,0,20,0.63,NULL,175,9,22.00,2.8,0
E04135,37,Female,Bachelor's,Married,12,Developer,Marketing,84885.00,On-site,2.0,14,94,0,4,0.86,NULL,204,8,39.00,1.8,0
E04136,28,Female,Bachelor's,Single,13,Developer,IT,107380.00,Remote,2.0,4,86,0,28,0.07,NULL,214,16,31.00,6.1,0
E04137,37,Female,Bachelor's,Married,2,Analyst,IT,91991.00,Hybrid,4.0,10,60,0,26,0.45,NULL,261,2,19.00,5.8,0
E04138,48,Female,Master's,Single,4,Developer,Marketing,132337.00,On-site,5.0,33,85,0,22,0.07,NULL,189,10,8.00,9.6,0
E04139,44,Male,Bachelor's,Divorced,10,Developer,Sales,53930.00,Remote,2.0,29,56,1,46,0.46,NULL,240,6,25.00,2.4,0
E04140,45,Female,Master's,Divorced,4,Developer,IT,86350.00,Remote,2.0,2,94,0,39,0.72,NULL,213,19,46.00,8.4,0
E04141,30,Female,Master's,Married,14,Analyst,Sales,125627.00,On-site,2.0,47,20,0,0,0.77,NULL,295,8,14.00,8.0,0
E04142,56,Male,Bachelor's,Divorced,12,Analyst,Sales,144534.00,Hybrid,1.0,0,66,0,6,0.27,NULL,171,4,42.00,5.3,0
E04143,41,Female,Master's,Single,9,Developer,IT,127261.00,On-site,4.0,28,52,1,28,0.27,NULL,225,18,22.00,1.6,0
E04144,58,Female,High School,Single,13,Sales,IT,149081.00,Hybrid,3.0,21,59,0,30,0.99,NULL,153,14,30.00,2.0,0
E04145,38,Male,High School,Single,7,Analyst,IT,138435.00,Hybrid,5.0,29,60,0,48,0.12,NULL,155,14,27.00,9.1,0
E04146,52,Female,High School,Single,14,Analyst,Sales,121405.00,On-site,2.0,41,74,0,9,0.65,NULL,151,11,8.00,5.3,0
E04147,29,Male,Bachelor's,Divorced,10,Developer,Sales,125050.00,Remote,3.0,31,11,1,41,0.74,NULL,287,16,4.00,3.3,0
E04148,36,Female,Bachelor's,Single,12,Developer,IT,81899.00,Remote,3.0,37,41,0,15,0.77,NULL,236,11,15.00,5.3,1
E04149,52,Female,PhD,Married,12,Analyst,Sales,68366.00,Remote,1.0,42,88,0,14,0.67,NULL,191,3,32.00,7.8,0
E04150,51,Male,Bachelor's,Married,10,Manager,Sales,133648.00,On-site,1.0,33,47,0,31,0.42,NULL,202,8,29.00,8.4,0
E04151,41,Male,Bachelor's,Single,6,Developer,IT,109449.00,Remote,3.0,10,84,0,9,0.12,NULL,232,13,15.00,3.9,1
E04152,33,Female,Bachelor's,Single,1,Analyst,HR,131814.00,Remote,2.0,45,70,0,26,0.57,NULL,235,18,9.00,1.8,0
E04153,38,Male,Bachelor's,Single,10,Manager,Sales,63826.00,On-site,5.0,7,94,0,5,0.59,NULL,239,13,21.00,6.7,0
E04154,51,Male,Bachelor's,Single,1,Developer,HR,40266.00,On-site,2.0,14,74,0,34,0.65,NULL,235,14,27.00,5.6,1
E04155,50,Female,Bachelor's,Married,6,Analyst,Marketing,51124.00,Remote,4.0,13,64,0,11,0.93,NULL,172,17,23.00,1.7,0
E04156,40,Male,Bachelor's,Married,9,Analyst,IT,41338.00,On-site,4.0,37,77,0,13,0.44,NULL,214,5,33.00,8.2,0
E04157,32,Male,Bachelor's,Married,11,Analyst,IT,112866.00,Hybrid,4.0,45,46,0,42,0.96,NULL,246,13,13.00,7.8,0
E04158,55,Female,Bachelor's,Married,9,Developer,Sales,38934.00,On-site,2.0,49,22,0,7,0.21,NULL,239,7,46.00,7.9,0
E04159,28,Female,Master's,Single,3,Analyst,Sales,126859.00,Remote,1.0,48,99,0,10,0.25,NULL,201,15,46.00,3.7,0
E04160,55,Female,High School,Single,5,Manager,Marketing,78527.00,On-site,3.0,28,42,0,18,0.13,NULL,205,5,6.00,4.7,0
E04161,41,Female,Master's,Married,8,Analyst,IT,129699.00,Hybrid,3.0,8,68,0,41,0.08,NULL,184,4,19.00,4.0,0
E04162,59,Male,Bachelor's,Single,9,Manager,IT,90327.00,Remote,2.0,19,39,0,6,0.46,NULL,161,6,11.00,7.5,0
E04163,45,Male,Bachelor's,Single,10,Developer,HR,149129.00,On-site,2.0,44,55,0,25,0.63,NULL,207,2,3.00,7.8,0
E04164,31,Male,Bachelor's,Married,3,Sales,Sales,72327.00,Remote,5.0,41,68,0,15,0.39,NULL,219,9,1.00,3.4,1
E04165,53,Female,Bachelor's,Divorced,14,Developer,HR,65011.00,On-site,4.0,14,65,0,25,0.55,NULL,191,3,12.00,5.4,1
E04166,36,Female,Bachelor's,Divorced,6,Analyst,Sales,73217.00,On-site,2.0,10,37,0,7,0.40,NULL,181,12,11.00,1.7,0
E04167,58,Female,PhD,Single,8,Manager,IT,64422.00,On-site,5.0,33,69,0,13,0.04,NULL,237,8,37.00,9.1,1
E04168,41,Female,Bachelor's,Married,13,Analyst,HR,90365.00,On-site,5.0,30,80,0,16,0.17,NULL,240,11,7.00,8.5,0
E04169,24,Female,PhD,Single,0,Analyst,IT,83072.00,Hybrid,1.0,28,4,0,19,0.27,NULL,269,0,48.00,7.8,0
E04170,58,Male,Bachelor's,Divorced,9,Analyst,Marketing,42200.00,On-site,4.0,24,77,0,49,0.63,NULL,173,4,39.00,8.2,0
E04171,29,Male,Bachelor's,Single,10,Manager,IT,130879.00,On-site,3.0,10,99,0,35,0.87,NULL,245,16,1.00,6.2,0
E04172,44,Male,Bachelor's,Single,1,Developer,HR,65444.00,On-site,2.0,1,59,0,22,0.18,NULL,241,2,20.00,9.3,0
E04173,32,Male,High School,Married,12,Developer,IT,43609.00,Hybrid,1.0,40,46,0,11,0.23,NULL,267,5,12.00,4.4,0
E04174,29,Female,Master's,Divorced,8,Developer,Marketing,114371.00,On-site,1.0,7,91,1,30,0.72,NULL,269,11,5.00,6.8,0
E04175,50,Male,Master's,Married,12,Manager,Sales,58861.00,On-site,5.0,1,75,1,22,0.96,NULL,222,12,5.00,2.1,1
E04176,51,Female,Master's,Single,4,Developer,Marketing,51875.00,Remote,3.0,37,96,0,45,0.35,NULL,217,16,21.00,9.9,1
E04177,31,Female,Bachelor's,Married,3,Manager,IT,79258.00,Hybrid,1.0,1,39,0,38,0.32,NULL,185,19,14.00,3.8,1
E04178,49,Male,Bachelor's,Married,6,Manager,IT,141259.00,Remote,4.0,7,23,0,18,0.36,NULL,152,19,37.00,9.8,0
E04179,57,Male,PhD,Married,4,Analyst,IT,102123.00,Remote,1.0,30,17,0,38,0.17,NULL,284,7,33.00,7.1,0
E04180,34,Male,Bachelor's,Single,0,Analyst,Sales,113240.00,On-site,5.0,32,74,0,41,0.49,NULL,190,18,20.00,5.2,0
E04181,53,Male,Master's,Single,8,Analyst,IT,31408.00,Remote,1.0,23,88,0,47,0.54,NULL,220,3,24.00,5.9,1
E04182,57,Female,Bachelor's,Married,7,Manager,Sales,61247.00,Remote,5.0,24,82,0,42,0.16,NULL,223,5,36.00,3.6,0
E04183,58,Male,PhD,Married,2,Manager,IT,148147.00,Remote,1.0,37,67,0,14,0.22,NULL,153,17,39.00,5.9,1
E04184,47,Female,Master's,Married,9,Developer,Sales,117349.00,On-site,4.0,0,61,0,9,0.20,NULL,239,5,7.00,3.6,0
E04185,43,Female,PhD,Single,2,Analyst,IT,70927.00,On-site,2.0,25,6,0,47,0.61,NULL,212,6,9.00,8.8,0
E04186,25,Female,Bachelor's,Married,2,Analyst,HR,110924.00,On-site,2.0,45,81,1,17,0.71,NULL,217,3,15.00,6.8,1
E04187,52,Female,Bachelor's,Divorced,6,Analyst,HR,118775.00,Remote,1.0,20,14,0,6,0.31,NULL,238,12,10.00,3.2,1
E04188,39,Male,Bachelor's,Single,1,Manager,IT,31217.00,Remote,3.0,22,78,0,44,0.77,NULL,215,12,4.00,2.3,0
E04189,59,Male,Master's,Married,8,Developer,Marketing,134173.00,On-site,2.0,35,65,0,47,0.91,NULL,227,19,19.00,1.5,0
E04190,45,Male,Master's,Single,3,Analyst,Sales,36807.00,On-site,1.0,47,35,0,17,0.52,NULL,190,18,22.00,3.4,1
E04191,44,Male,High School,Single,6,Developer,HR,54638.00,Hybrid,2.0,2,58,0,12,0.91,NULL,268,3,29.00,7.4,0
E04192,43,Female,Bachelor's,Married,7,Developer,HR,58471.00,On-site,5.0,4,70,0,41,0.63,NULL,247,18,28.00,3.8,0
E04193,23,Female,Bachelor's,Married,4,Developer,IT,122653.00,Remote,1.0,28,28,0,13,0.20,NULL,171,14,0.00,6.7,1
E04194,52,Male,Master's,Married,7,Analyst,HR,130621.00,On-site,1.0,26,24,0,49,0.26,NULL,248,11,25.00,9.1,0
E04195,32,Male,High School,Single,3,Analyst,HR,66788.00,Remote,2.0,27,54,0,38,0.59,NULL,219,17,18.00,9.8,0
E04196,49,Male,Bachelor's,Single,12,Sales,IT,78765.00,On-site,4.0,13,20,1,40,0.23,NULL,163,14,38.00,7.8,0
E04197,53,Female,Bachelor's,Divorced,9,Developer,Sales,137691.00,Remote,1.0,43,48,0,1,0.00,NULL,194,10,3.00,7.0,0
E04198,26,Female,Bachelor's,Single,1,Sales,IT,48090.00,Remote,1.0,5,11,0,5,0.26,NULL,203,10,19.00,7.4,0
E04199,59,Female,Master's,Married,2,Sales,IT,113072.00,Remote,4.0,13,7,0,34,0.05,NULL,220,11,40.00,2.3,0
E04200,31,Female,Bachelor's,Single,13,Developer,HR,51365.00,On-site,4.0,18,84,0,41,0.90,NULL,239,5,34.00,7.6,0
E04201,45,Male,High School,Divorced,5,Analyst,Sales,147088.00,Remote,4.0,0,40,0,3,0.69,NULL,268,1,3.00,5.0,0
E04202,56,Male,High School,Divorced,9,Developer,IT,104367.00,On-site,3.0,28,23,0,2,0.03,NULL,191,18,9.00,2.9,0
E04203,44,Male,Bachelor's,Single,12,Developer,HR,69562.00,Hybrid,3.0,39,35,0,29,0.05,NULL,170,0,45.00,1.6,0
E04204,38,Male,Bachelor's,Married,5,Developer,IT,40387.00,On-site,4.0,6,1,0,10,0.03,NULL,169,5,45.00,5.0,0
E04205,22,Female,Bachelor's,Single,11,Developer,Sales,137256.00,Remote,3.0,19,28,0,22,0.80,NULL,211,4,38.00,2.7,0
E04206,52,Female,Bachelor's,Single,14,Developer,HR,119166.00,On-site,4.0,43,12,0,48,0.79,NULL,279,16,33.00,6.6,0
E04207,52,Female,High School,Married,11,Developer,Sales,64011.00,On-site,5.0,9,88,0,37,0.74,NULL,182,17,36.00,2.8,0
E04208,55,Male,Master's,Married,11,Analyst,IT,143044.00,On-site,5.0,37,6,1,35,0.15,NULL,298,14,30.00,4.2,1
E04209,30,Male,Master's,Single,13,Manager,Sales,147846.00,On-site,1.0,5,39,0,23,0.99,NULL,184,4,32.00,7.9,0
E04210,43,Male,PhD,Married,6,Developer,Sales,53368.00,On-site,1.0,12,99,1,5,0.85,NULL,223,2,10.00,8.0,1
E04211,34,Female,Master's,Single,11,Developer,Sales,48835.00,On-site,4.0,12,58,0,28,0.64,NULL,223,8,14.00,1.7,1
E04212,46,Female,Bachelor's,Single,10,Developer,Sales,83364.00,On-site,4.0,7,57,1,21,0.68,NULL,294,10,11.00,8.2,0
E04213,39,Male,Bachelor's,Married,13,Analyst,HR,147237.00,On-site,3.0,30,99,0,8,0.38,NULL,212,17,8.00,8.0,0
E04214,33,Female,Master's,Married,3,Manager,IT,140185.00,On-site,1.0,16,10,0,10,0.57,NULL,185,3,6.00,4.6,0
E04215,38,Female,High School,Married,12,Manager,Sales,38126.00,On-site,3.0,47,28,0,19,0.34,NULL,263,17,19.00,5.9,0
E04216,36,Male,Bachelor's,Married,7,Manager,IT,39806.00,Remote,2.0,21,16,0,8,0.71,NULL,236,0,1.00,9.6,0
E04217,36,Female,High School,Married,7,Analyst,IT,143387.00,Remote,4.0,17,12,0,35,0.34,NULL,190,7,31.00,7.1,0
E04218,36,Male,Bachelor's,Married,10,Manager,Sales,102809.00,On-site,1.0,4,8,0,18,0.95,NULL,157,5,26.00,5.3,0
E04219,34,Female,Bachelor's,Single,6,Analyst,IT,104848.00,Remote,1.0,8,93,0,27,0.97,NULL,221,15,33.00,9.3,0
E04220,38,Female,Bachelor's,Married,2,Developer,IT,69389.00,Remote,3.0,16,41,0,10,0.25,NULL,154,1,38.00,5.7,0
E04221,53,Other,High School,Married,13,Sales,Sales,115839.00,On-site,5.0,5,8,0,32,0.82,NULL,289,14,25.00,9.6,0
E04222,30,Male,Master's,Married,2,Analyst,Sales,141464.00,Remote,4.0,4,20,0,23,0.10,NULL,196,0,3.00,2.7,0
E04223,41,Male,High School,Married,1,Analyst,Sales,98144.00,Remote,4.0,30,77,0,36,0.26,NULL,164,3,13.00,1.6,1
E04224,47,Male,PhD,Single,10,Sales,HR,113365.00,On-site,4.0,42,26,0,33,0.26,NULL,230,17,42.00,9.2,0
E04225,48,Male,Bachelor's,Single,12,Sales,IT,99335.00,On-site,5.0,45,54,0,11,0.62,NULL,249,4,42.00,7.4,0
E04226,42,Female,Bachelor's,Married,6,Analyst,Sales,140168.00,On-site,4.0,2,34,0,15,0.92,NULL,225,18,46.00,6.3,0
E04227,39,Female,Bachelor's,Single,13,Analyst,Sales,45770.00,On-site,5.0,17,90,0,29,0.30,NULL,195,8,7.00,9.1,0
E04228,34,Male,High School,Married,5,Analyst,IT,105076.00,Remote,5.0,46,39,0,10,0.43,NULL,261,3,37.00,2.8,0
E04229,37,Male,Bachelor's,Married,11,Manager,Marketing,74977.00,Remote,3.0,18,88,0,31,0.39,NULL,273,4,40.00,1.1,0
E04230,30,Male,Bachelor's,Married,6,Analyst,IT,84128.00,On-site,4.0,13,11,0,48,0.38,NULL,290,15,18.00,3.7,0
E04231,33,Male,Master's,Married,1,Analyst,IT,56068.00,On-site,5.0,18,71,0,40,0.58,NULL,182,18,42.00,3.5,0
E04232,59,Male,Master's,Single,3,Developer,IT,107226.00,On-site,5.0,17,28,0,26,0.67,NULL,190,9,35.00,5.5,0
E04233,40,Male,High School,Divorced,0,Analyst,Marketing,119442.00,On-site,3.0,3,4,0,15,0.40,NULL,259,11,35.00,4.8,0
E04234,28,Female,Bachelor's,Married,1,Developer,IT,124533.00,On-site,4.0,39,59,0,28,0.81,NULL,151,12,41.00,1.4,0
E04235,56,Male,Bachelor's,Married,6,Analyst,HR,48440.00,On-site,2.0,35,18,0,38,0.59,NULL,159,15,25.00,7.2,1
E04236,39,Female,High School,Single,4,Developer,Sales,49436.00,On-site,5.0,43,34,1,41,0.27,NULL,247,3,22.00,5.1,0
E04237,37,Female,Bachelor's,Single,9,Developer,IT,125322.00,On-site,1.0,37,45,0,32,0.37,NULL,283,19,18.00,8.4,0
E04238,25,Male,PhD,Married,2,Developer,IT,114253.00,On-site,3.0,40,45,0,21,0.96,NULL,294,4,21.00,9.6,0
E04239,46,Female,Bachelor's,Single,1,Manager,IT,43454.00,Remote,3.0,2,44,0,16,0.60,NULL,250,19,1.00,1.3,0
E04240,53,Female,Master's,Single,2,Analyst,HR,73423.00,Hybrid,3.0,38,38,1,23,0.50,NULL,256,18,16.00,9.0,0
E04241,34,Female,Bachelor's,Single,3,Analyst,HR,59395.00,Remote,4.0,13,40,0,39,0.25,NULL,294,15,3.00,4.1,1
E04242,38,Male,Master's,Married,9,Developer,Sales,78059.00,Remote,2.0,19,88,0,47,0.53,NULL,205,3,33.00,3.5,0
E04243,58,Male,Bachelor's,Married,9,Manager,IT,39142.00,Remote,1.0,14,17,0,8,0.08,NULL,274,10,30.00,8.7,0
E04244,27,Female,Master's,Married,4,Developer,Sales,48209.00,On-site,3.0,27,58,1,30,0.40,NULL,242,12,1.00,5.0,1
E04245,40,Female,Master's,Married,7,Manager,Marketing,140575.00,On-site,5.0,11,86,0,41,0.87,NULL,157,18,47.00,7.6,1
E04246,34,Male,High School,Single,8,Analyst,Sales,93095.00,On-site,2.0,35,29,0,22,0.43,NULL,221,10,4.00,8.4,0
E04247,47,Male,Bachelor's,Married,1,Developer,Sales,76140.00,On-site,2.0,37,64,0,11,0.84,NULL,165,17,30.00,5.2,1
E04248,35,Male,PhD,Single,11,Analyst,Marketing,65155.00,On-site,3.0,2,89,0,25,0.04,NULL,223,19,42.00,1.8,0
E04249,52,Male,Master's,Married,2,Analyst,Marketing,84126.00,On-site,1.0,35,83,0,30,0.14,NULL,153,8,49.00,1.9,0
E04250,25,Female,Bachelor's,Married,3,Developer,HR,102498.00,On-site,3.0,4,40,0,9,0.73,NULL,215,2,31.00,9.6,0
E04251,29,Male,Bachelor's,Single,6,Developer,IT,79337.00,Remote,1.0,38,84,0,29,0.74,NULL,152,0,18.00,9.7,0
E04252,46,Male,Bachelor's,Single,13,Analyst,Marketing,45451.00,On-site,3.0,13,54,0,43,0.65,NULL,296,3,26.00,3.1,0
E04253,34,Female,Bachelor's,Married,5,Analyst,Sales,129558.00,On-site,3.0,16,58,0,37,0.92,NULL,158,16,18.00,2.1,0
E04254,53,Male,Bachelor's,Single,12,Developer,IT,131912.00,Remote,3.0,7,44,1,27,0.53,NULL,257,14,16.00,9.8,0
E04255,59,Female,Bachelor's,Married,5,Sales,Marketing,68026.00,On-site,4.0,37,83,0,18,0.73,NULL,245,16,16.00,7.5,0
E04256,59,Female,Bachelor's,Divorced,9,Analyst,IT,30881.00,On-site,3.0,12,66,0,37,0.27,NULL,267,10,11.00,7.9,0
E04257,49,Male,Master's,Married,6,Developer,IT,79927.00,On-site,2.0,7,16,1,42,0.61,NULL,296,14,33.00,3.8,0
E04258,51,Female,Master's,Married,0,Sales,IT,119882.00,Remote,5.0,40,90,0,4,0.77,NULL,217,12,36.00,1.1,1
E04259,24,Female,High School,Married,7,Analyst,IT,140443.00,On-site,5.0,12,81,0,17,0.70,NULL,296,8,31.00,4.1,1
E04260,49,Male,Master's,Single,8,Analyst,HR,59333.00,Remote,3.0,16,73,0,7,0.81,NULL,276,19,35.00,2.6,0
E04261,24,Male,Bachelor's,Single,1,Developer,HR,148973.00,On-site,4.0,24,19,0,38,0.40,NULL,180,7,15.00,8.4,0
E04262,55,Female,Bachelor's,Married,0,Manager,HR,80759.00,On-site,3.0,10,22,0,11,0.28,NULL,273,9,9.00,4.3,0
E04263,37,Female,Master's,Married,3,Analyst,HR,120464.00,On-site,3.0,47,63,0,25,0.28,NULL,161,10,45.00,8.8,1
E04264,43,Female,Bachelor's,Single,10,Analyst,Sales,40278.00,On-site,1.0,33,7,0,47,0.80,NULL,216,9,15.00,8.4,0
E04265,53,Male,High School,Single,1,Analyst,IT,63864.00,Remote,2.0,44,64,0,46,0.85,NULL,277,4,26.00,7.2,0
E04266,59,Female,High School,Single,5,Manager,Marketing,37029.00,On-site,1.0,41,59,0,41,0.21,NULL,192,6,41.00,6.2,0
E04267,29,Male,Bachelor's,Married,2,Developer,Sales,99653.00,On-site,5.0,28,6,0,17,0.37,NULL,200,10,37.00,8.5,0
E04268,29,Female,Master's,Married,8,Sales,Sales,145400.00,On-site,4.0,11,3,0,38,0.92,NULL,233,8,35.00,9.1,1
E04269,27,Female,PhD,Divorced,7,Analyst,HR,136526.00,Hybrid,1.0,39,27,0,39,0.01,NULL,239,15,5.00,9.3,0
E04270,35,Female,Master's,Divorced,12,Manager,Marketing,115281.00,On-site,2.0,40,18,0,27,0.35,NULL,283,14,21.00,7.5,0
E04271,53,Female,Master's,Married,6,Developer,IT,49267.00,Remote,2.0,1,5,0,0,0.61,NULL,203,0,8.00,6.9,1
E04272,56,Female,Master's,Married,10,Developer,IT,91293.00,On-site,2.0,6,25,0,7,0.15,NULL,158,16,7.00,4.1,1
E04273,31,Female,Master's,Single,6,Developer,Sales,90493.00,Remote,5.0,11,39,0,23,0.69,NULL,205,1,38.00,6.4,0
E04274,24,Male,High School,Single,6,Developer,Sales,107242.00,Remote,1.0,15,18,0,47,0.29,NULL,183,19,11.00,8.5,0
E04275,33,Female,Master's,Married,4,Sales,IT,113380.00,On-site,2.0,30,80,0,38,0.94,NULL,261,7,11.00,5.8,0
E04276,52,Female,Bachelor's,Single,7,Manager,HR,125592.00,Hybrid,5.0,19,92,0,29,0.07,NULL,273,15,48.00,5.9,0
E04277,50,Male,Master's,Single,3,Manager,HR,105746.00,Remote,4.0,14,20,0,28,0.87,NULL,231,0,18.00,7.9,0
E04278,26,Male,High School,Married,4,Analyst,HR,40965.00,Hybrid,3.0,13,4,0,10,0.60,NULL,177,6,12.00,6.4,0
E04279,46,Male,Master's,Married,2,Analyst,HR,99685.00,Remote,4.0,8,16,0,26,0.62,NULL,161,8,43.00,4.5,0
E04280,52,Female,Master's,Married,2,Sales,Marketing,83618.00,Remote,1.0,16,37,0,13,0.02,NULL,277,4,26.00,4.8,0
E04281,42,Female,PhD,Single,1,Sales,Marketing,99189.00,Remote,4.0,18,61,0,0,0.91,NULL,191,10,25.00,4.0,0
E04282,41,Male,Master's,Single,13,Developer,Marketing,46480.00,On-site,5.0,22,39,0,15,0.85,NULL,174,14,26.00,3.2,0
E04283,43,Female,Bachelor's,Married,4,Analyst,HR,39076.00,On-site,1.0,43,6,0,25,0.45,NULL,199,16,6.00,3.4,0
E04284,25,Male,Bachelor's,Divorced,11,Developer,IT,137025.00,On-site,2.0,45,26,0,46,0.48,NULL,286,16,9.00,3.5,0
E04285,34,Female,Bachelor's,Married,1,Analyst,HR,66487.00,On-site,5.0,30,30,0,1,0.29,NULL,242,17,9.00,7.0,0
E04286,41,Male,High School,Single,9,Sales,Sales,74678.00,Hybrid,1.0,33,97,0,46,0.33,NULL,273,16,28.00,9.5,0
E04287,34,Male,Bachelor's,Single,3,Analyst,IT,46262.00,On-site,1.0,42,61,0,36,0.48,NULL,215,6,28.00,8.6,0
E04288,38,Male,Bachelor's,Divorced,9,Manager,Sales,92499.00,On-site,5.0,18,25,0,37,0.08,NULL,177,10,25.00,7.5,0
E04289,57,Male,Bachelor's,Single,11,Developer,Sales,36461.00,On-site,4.0,35,69,0,38,0.08,NULL,214,10,38.00,6.1,0
E04290,54,Female,Master's,Single,0,Developer,Marketing,43681.00,Remote,4.0,27,30,0,35,0.82,NULL,197,2,30.00,7.6,1
E04291,22,Female,Master's,Single,1,Developer,IT,69986.00,Remote,2.0,0,11,1,24,0.38,NULL,233,19,47.00,1.9,0
E04292,36,Male,High School,Married,10,Manager,Sales,144654.00,Remote,1.0,24,14,0,31,0.98,NULL,170,11,15.00,4.0,0
E04293,34,Male,High School,Married,0,Developer,HR,36430.00,Remote,4.0,14,57,0,26,0.09,NULL,279,7,11.00,5.4,0
E04294,38,Male,Bachelor's,Single,1,Developer,IT,133049.00,On-site,1.0,45,0,0,36,0.94,NULL,290,5,31.00,3.7,0
E04295,45,Female,Bachelor's,Married,3,Developer,IT,131971.00,Hybrid,4.0,40,61,0,9,0.65,NULL,241,2,24.00,6.9,0
E04296,29,Female,High School,Single,0,Developer,IT,58914.00,On-site,5.0,18,58,0,44,0.31,NULL,258,5,9.00,2.6,1
E04297,48,Male,Bachelor's,Married,5,Developer,IT,68178.00,On-site,5.0,42,89,0,38,0.27,NULL,275,8,48.00,4.5,0
E04298,44,Female,Bachelor's,Married,0,Analyst,IT,128716.00,Remote,4.0,20,36,1,44,0.96,NULL,207,16,7.00,9.6,0
E04299,29,Male,Bachelor's,Married,2,Manager,Marketing,105997.00,On-site,5.0,33,5,0,49,0.34,NULL,215,9,38.00,6.1,0
E04300,29,Female,Bachelor's,Single,1,Developer,IT,87264.00,Remote,1.0,36,23,0,36,0.53,NULL,294,4,17.00,7.4,0
E04301,47,Female,Bachelor's,Married,1,Developer,Sales,56464.00,On-site,5.0,17,46,0,15,0.95,NULL,269,1,12.00,4.2,0
E04302,34,Female,Master's,Married,3,Manager,Marketing,91047.00,On-site,2.0,47,63,0,0,0.21,NULL,191,8,48.00,8.3,0
E04303,58,Female,Master's,Married,8,Analyst,HR,104599.00,On-site,4.0,43,35,0,38,0.18,NULL,222,5,6.00,4.1,0
E04304,49,Female,Bachelor's,Married,2,Developer,IT,125984.00,Remote,2.0,5,82,0,41,0.22,NULL,272,5,9.00,2.8,1
E04305,46,Female,High School,Married,11,Analyst,HR,53521.00,On-site,5.0,10,55,1,42,0.24,NULL,198,16,23.00,4.7,0
E04306,37,Female,Bachelor's,Single,5,Manager,IT,73792.00,On-site,4.0,36,81,0,27,0.70,NULL,169,19,19.00,3.0,0
E04307,23,Male,High School,Single,11,Developer,IT,47889.00,Remote,4.0,23,79,0,34,0.17,NULL,298,2,41.00,7.1,0
E04308,39,Male,Bachelor's,Single,10,Manager,HR,95631.00,Remote,1.0,4,16,0,44,0.04,NULL,181,2,16.00,1.9,1
E04309,38,Male,High School,Married,9,Analyst,IT,46608.00,On-site,1.0,48,10,0,0,0.72,NULL,260,18,40.00,7.4,0
E04310,51,Female,Bachelor's,Married,2,Analyst,Sales,138068.00,On-site,5.0,49,3,0,28,0.96,NULL,266,19,29.00,9.1,0
